_id,Scale ID,Task ID,O*NET-SOC Code
o_jobTaskRatings/e4bd9b5e-c8d2-4678-9b6c-0a61e0387da1,,199,19-1032.00
o_jobTaskRatings/ff318925-c66f-4df7-b40f-668d86d9d0e8,,196,19-1032.00
o_jobTaskRatings/7d321649-712c-4b11-9f1f-0b9ac4dda584,,202,19-1032.00
o_jobTaskRatings/c06d89b6-7921-4cb2-83d0-0f89f2de4e73,,197,19-1032.00
o_jobTaskRatings/b61765e0-be78-4e3f-8142-e144c9800c15,,207,19-1032.00
o_jobTaskRatings/791d3ffa-d596-401a-8735-c16111e00a41,,206,19-1032.00
o_jobTaskRatings/60ea08e1-f3ff-4b8c-939a-24953af74ed6,,201,19-1032.00
o_jobTaskRatings/1d893185-c8ee-4bfb-9d9b-da941b72e6fa,,198,19-1032.00
o_jobTaskRatings/e177f85a-1e8a-4775-a1e7-ac52595921c3,,210,19-1032.00
o_jobTaskRatings/a7eb8c5d-5b7d-4849-b90b-96fd2b0d5da1,,200,19-1032.00
o_jobTaskRatings/2f916432-ec70-4304-95f7-119519c94189,,212,19-1032.00
o_jobTaskRatings/69b9faa7-6913-49aa-92df-4b3ae3576355,,215,19-1032.00
o_jobTaskRatings/784cdbe7-f74c-4743-bf09-2c51586d2096,,208,19-1032.00
o_jobTaskRatings/7e9cb53e-9e0d-4c47-a97b-79b0a1f4becb,,204,19-1032.00
o_jobTaskRatings/7eb307aa-7e69-47aa-af67-26ec48fc4f72,,205,19-1032.00
o_jobTaskRatings/b19d33dc-1e66-4a60-aba9-d8aa2ca3654e,,211,19-1032.00
o_jobTaskRatings/d1f39e6a-32e0-4a1b-928d-05bb8f45a3c6,,216,19-1032.00
o_jobTaskRatings/7e244847-8ccf-4dc0-9898-32ebd8f8c142,,203,19-1032.00
o_jobTaskRatings/9e325acd-1d93-42b0-bc1d-c9dda1d36dc5,,213,19-1032.00
o_jobTaskRatings/97b8d51b-0f38-4086-9b4c-de2d2e265223,,219,19-1032.00
o_jobTaskRatings/dca95f82-5dff-4147-94dc-293c6fb39784,,217,19-1032.00
o_jobTaskRatings/e0aaa75b-6399-4547-ba83-de1fc6281ced,,214,19-1032.00
o_jobTaskRatings/0afcdb2c-b56f-43f9-a1f7-1aab3f22ec53,,209,19-1032.00
o_jobTaskRatings/5e43446a-e269-4780-940a-c06087e572c1,,218,19-1032.00
o_jobTaskRatings/2aa0e651-8e81-48c4-b654-bc3b30293744,,5421,19-1041.00
o_jobTaskRatings/57422523-e5c2-41b4-b68b-f7b7ffbd8dc3,,5423,19-1041.00
o_jobTaskRatings/bd0e953b-9a53-431a-be9a-0096bf8d9c89,,5425,19-1041.00
o_jobTaskRatings/52d22478-8220-48af-b5c6-f101cb6bd818,,15215,19-1041.00
o_jobTaskRatings/27862384-f31c-48a2-bf8f-8934c370bcd9,,5422,19-1041.00
o_jobTaskRatings/5ed83bee-d3ea-4ac3-9a7d-f79085bc5909,,15216,19-1041.00
o_jobTaskRatings/ec9f9ba2-a955-4569-a9fe-d1817b4350b5,,5424,19-1041.00
o_jobTaskRatings/a69c8a97-cf9c-4b84-9ec6-5030403bbac6,,15217,19-1041.00
o_jobTaskRatings/f9ac5e5c-38a4-46c8-8366-d10fe4632adc,,5426,19-1041.00
o_jobTaskRatings/dec56f4f-a898-4e6f-a033-cd7809874cd2,,5429,19-1041.00
o_jobTaskRatings/ce9cd934-a0cc-4e0b-9feb-58bf74f6658b,,5428,19-1041.00
o_jobTaskRatings/a5f8082c-42fc-460f-8fca-ca88e8bc2445,,5431,19-1041.00
o_jobTaskRatings/f3e6589c-fff3-4c94-bc6a-bd8be23f38f5,,5430,19-1041.00
o_jobTaskRatings/032a62ab-33ed-42ba-bbc5-e1c5c5543ab7,,5427,19-1041.00
o_jobTaskRatings/9654fc76-90b2-4409-9844-27d4ead1bf15,,5432,19-1041.00
o_jobTaskRatings/cf7cd603-e816-4592-b25a-e145ade6c7e5,,7513,19-1042.00
o_jobTaskRatings/602ad4df-c451-43a7-b226-551fb1ce8ff9,,20200,19-1042.00
o_jobTaskRatings/a39abf5b-dcae-4d84-86c3-bd387e13a9eb,,7521,19-1042.00
o_jobTaskRatings/8b4a7999-8b6d-4e80-b64d-a55e75cd5264,,7514,19-1042.00
o_jobTaskRatings/7abe6a63-24d9-4919-9419-8cc90fb4a2c0,,20201,19-1042.00
o_jobTaskRatings/009a266c-965b-40e5-b998-f09d2f5656a3,,7515,19-1042.00
o_jobTaskRatings/9da9bdac-2969-48be-a0d3-bfb24d7f6512,,7523,19-1042.00
o_jobTaskRatings/e2480d60-cba8-476f-bffb-a40be9aaba16,,7517,19-1042.00
o_jobTaskRatings/8012c35b-d425-4d5b-b559-3773f9b061fb,,7518,19-1042.00
o_jobTaskRatings/f98847ef-b91c-47a0-b6ea-f5df68b08304,,7519,19-1042.00
o_jobTaskRatings/f05b1531-a04f-43d4-82d8-269f2402bc54,,7522,19-1042.00
o_jobTaskRatings/25dda927-041f-4a76-85ae-79526985f456,,7516,19-1042.00
o_jobTaskRatings/4260611a-3fd6-43b5-ad94-3682673cfd91,,7520,19-1042.00
o_jobTaskRatings/064655f6-705a-4c67-ac87-cf15f40dde7f,,7524,19-2011.00
o_jobTaskRatings/419c4ae5-2a3c-4338-8886-bcf5bb1c0312,,7525,19-2011.00
o_jobTaskRatings/7aab0a64-3873-45e5-b30b-94037266464e,,7528,19-2011.00
o_jobTaskRatings/50d72ece-ae26-4dc6-867b-2880ee5c1413,,7530,19-2011.00
o_jobTaskRatings/a3bda4d0-443a-42a1-98a6-3fb672b79faf,,7526,19-2011.00
o_jobTaskRatings/bd660da3-8ccc-4f9a-800c-aa829d27377e,,7529,19-2011.00
o_jobTaskRatings/8181edb1-182c-4960-a7aa-d7bff3dd9f9f,,7527,19-2011.00
o_jobTaskRatings/171b2fcc-83a3-4c4a-a545-774e98a45536,,7532,19-2011.00
o_jobTaskRatings/4b13f7b9-4d90-4009-b4b3-1d2999b8974f,,7531,19-2011.00
o_jobTaskRatings/c0814487-a077-4380-8017-01a7e6046d8d,,20049,19-2011.00
o_jobTaskRatings/a025f61b-4331-4035-b894-de66fda5d14b,,20050,19-2011.00
o_jobTaskRatings/d8e4ecfe-6b93-4097-8065-f7b2e195abad,,7533,19-2011.00
o_jobTaskRatings/57cf3fb2-6130-4bee-8a79-9aa0cfb33b50,,7534,19-2011.00
o_jobTaskRatings/b4e73581-bdf3-4654-a847-fd874a22410e,,7535,19-2011.00
o_jobTaskRatings/aab48753-a0ee-4462-98e7-76d17a697887,,10903,19-2012.00
o_jobTaskRatings/6d30f72e-5cc8-404a-b359-d9e90edaa027,,10904,19-2012.00
o_jobTaskRatings/3590fbe6-6e70-4eea-ba7a-4e43f23f6dc8,,10905,19-2012.00
o_jobTaskRatings/581d6040-4816-47bb-8735-4552fead239b,,10906,19-2012.00
o_jobTaskRatings/d1a7c300-fff5-442d-afda-03fe6ebf04da,,10907,19-2012.00
o_jobTaskRatings/5352584f-2ec0-488b-b0f5-2099cf2db285,,10908,19-2012.00
o_jobTaskRatings/2a9dc3e5-cb14-4c51-af39-515803829d9c,,10909,19-2012.00
o_jobTaskRatings/57a7b223-af79-44c6-b31a-7b5cadb539f5,,10910,19-2012.00
o_jobTaskRatings/ecab2514-ae63-4df6-959f-5c09bee0cb48,,10911,19-2012.00
o_jobTaskRatings/ef9bd868-2415-40b2-bdaf-e0b93097c556,,10912,19-2012.00
o_jobTaskRatings/3ded8a0a-f007-4f80-a872-43f43f9c6284,,10913,19-2012.00
o_jobTaskRatings/436fe5b5-28ba-486e-8e03-b3314704809d,,10914,19-2012.00
o_jobTaskRatings/883b8ad9-bfe2-41f0-998a-4c567cc1f33c,,10915,19-2012.00
o_jobTaskRatings/d11d3e9e-c840-4869-b394-98afb46415ed,,10916,19-2012.00
o_jobTaskRatings/d97f46e4-4939-4774-96ea-475fa65f2b93,,10917,19-2012.00
o_jobTaskRatings/20e10157-c540-4c73-8ec7-4a21b46b562b,,9068,19-2021.00
o_jobTaskRatings/e89a623f-9f9d-4d9c-863f-4f0eb66b73f6,,9069,19-2021.00
o_jobTaskRatings/4c802c04-27bf-45b4-809f-6bfee4033808,,20208,19-2021.00
o_jobTaskRatings/79784fc4-4752-4e7e-a0ba-d7e7f39c13ae,,20206,19-2021.00
o_jobTaskRatings/7944bfd2-1912-45da-bf1b-e59c15bad10a,,20209,19-2021.00
o_jobTaskRatings/c249831f-27ae-4e34-898f-82027cd7919b,,19759,19-2021.00
o_jobTaskRatings/aff990a3-a1c3-473c-a019-87c0ee675d21,,9070,19-2021.00
o_jobTaskRatings/dcf94fff-e9c6-4eaa-a4cb-8cbc50ce05d6,,20205,19-2021.00
o_jobTaskRatings/1b55ab13-e8d3-416c-b453-39d5d2e1c925,,19755,19-2021.00
o_jobTaskRatings/3c718c24-70bc-4c8a-b9ca-e2376de37f3f,,9079,19-2021.00
o_jobTaskRatings/23bdbfe9-0913-4407-b70d-2041e856c910,,20210,19-2021.00
o_jobTaskRatings/c59068f6-9565-4b20-b8d1-f7e068bded78,,20203,19-2021.00
o_jobTaskRatings/bd7d4100-889a-4c02-9db0-0d0a8e84cd3d,,20211,19-2021.00
o_jobTaskRatings/2607120f-09c4-4a93-97f5-e7e42fc8c441,,21103,19-2021.00
o_jobTaskRatings/6c71028b-0418-4b3d-8a1a-ac3ad29c449a,,21104,19-2021.00
o_jobTaskRatings/869f32b9-912f-48ca-9f02-74fbfd9da917,,21105,19-2021.00
o_jobTaskRatings/974b4ca4-6561-4149-a082-9b2dc218b8b1,,20207,19-2021.00
o_jobTaskRatings/4d460bdf-20d9-44ef-9460-c73cc3fb5038,,20202,19-2021.00
o_jobTaskRatings/d46c2148-8f53-412d-90d8-bc6ff1bf7070,,9083,19-2021.00
o_jobTaskRatings/75036d51-22e9-452a-af15-bc29d3ecd6aa,,9074,19-2021.00
o_jobTaskRatings/f4b5ea25-68da-4739-9a4e-cfd4305700a1,,9076,19-2021.00
o_jobTaskRatings/b47a5631-0bc4-4eb8-a98c-679f0039a2ba,,20212,19-2021.00
o_jobTaskRatings/a6f9398d-7fdb-4a63-b325-459642f336e1,,9078,19-2021.00
o_jobTaskRatings/67ee0bea-ce24-4fc2-be27-d53db6357e97,,19756,19-2021.00
o_jobTaskRatings/c9c23501-47db-431d-b66e-170e189013d0,,20204,19-2021.00
o_jobTaskRatings/75e7e46e-6fa6-424d-8891-8474ecd2bbd6,,19757,19-2021.00
o_jobTaskRatings/c07d12f9-8e17-4a96-8abf-95e19d8947d2,,19758,19-2021.00
o_jobTaskRatings/5f3a74c2-a30a-4cf9-8aef-131467596b59,,1505,19-2031.00
o_jobTaskRatings/5c2ba42e-d0c4-4395-b8c1-7ef14a5309bc,,18475,19-2031.00
o_jobTaskRatings/58c977ae-8d5c-4170-a04c-fe9bc8078f8c,,18474,19-2031.00
o_jobTaskRatings/7b0f0945-6888-4eff-bd42-69b758d936a8,,1513,19-2031.00
o_jobTaskRatings/61d53e71-1f16-4669-b8ca-dd515aed3b2d,,1510,19-2031.00
o_jobTaskRatings/aad3785b-073f-47af-abdc-45b6f89af409,,20388,19-2031.00
o_jobTaskRatings/d5578a6a-cb6d-4867-afed-9ef703ef80a9,,1507,19-2031.00
o_jobTaskRatings/d54c66d0-6bb2-4cf8-8fe0-ab8018f5e957,,1511,19-2031.00
o_jobTaskRatings/009a457e-ad4d-4d3b-bdab-2f4278a868da,,1508,19-2031.00
o_jobTaskRatings/f35e02c6-5ff6-4827-8f0c-cf8e2efe3cda,,1506,19-2031.00
o_jobTaskRatings/856d7cdb-1b2c-458e-b510-6dfbb81cfdcc,,1509,19-2031.00
o_jobTaskRatings/abccfbb0-7fde-41bc-a089-eafdc2fc255d,,20389,19-2031.00
o_jobTaskRatings/f05e849b-bae0-4afa-b8cf-1f53967d2988,,1512,19-2031.00
o_jobTaskRatings/eb35e11a-72b3-4dbc-b231-fdd8e0845f5c,,9087,19-2032.00
o_jobTaskRatings/f5bd3eea-5d1a-409a-8a9e-7883a4407fe3,,20214,19-2032.00
o_jobTaskRatings/1a743de5-a788-461c-8787-ddb25f884591,,20213,19-2032.00
o_jobTaskRatings/80de4abd-5549-42e1-9971-d325f677ea17,,9085,19-2032.00
o_jobTaskRatings/ae306eba-872d-4758-b388-d14dee5aa4c3,,9090,19-2032.00
o_jobTaskRatings/c6d10c78-aee0-4eaf-9316-55916dc99f22,,9099,19-2032.00
o_jobTaskRatings/6f95de69-8630-44c6-a572-195cde2bda31,,9089,19-2032.00
o_jobTaskRatings/74bd9fc9-a4b7-4e57-8997-f45a17524ad7,,9094,19-2032.00
o_jobTaskRatings/7efe0cda-f24a-4c7a-aa85-72cfe1bbd0e9,,9086,19-2032.00
o_jobTaskRatings/9ffd0624-c1cd-49cb-b3af-2cae0c57fa66,,9091,19-2032.00
o_jobTaskRatings/248a9738-1204-42c4-888e-c0735470f8b3,,9092,19-2032.00
o_jobTaskRatings/b26cc92e-5aa6-4e1d-93b6-589ef1ceca7a,,20215,19-2032.00
o_jobTaskRatings/5ab0eaef-4b69-44d1-846a-529336d8d36d,,9098,19-2032.00
o_jobTaskRatings/adffbeb5-5974-4fd8-a751-77e28c0070f1,,9097,19-2032.00
o_jobTaskRatings/dced0ad4-eaf1-4f2c-8746-b1f6fc876a60,,9093,19-2032.00
o_jobTaskRatings/1aadf77a-aa18-4f81-84b6-aed5781c1402,,15220,19-2041.00
o_jobTaskRatings/73dbbfba-2347-4710-8076-7f29b24ca904,,1517,19-2041.00
o_jobTaskRatings/aaf35c43-6699-4dc3-bda6-87e3fd8e2cf9,,15218,19-2041.00
o_jobTaskRatings/0a6058e7-55d8-40d1-9432-8fa9a9d13404,,15219,19-2041.00
o_jobTaskRatings/6087c40a-13db-42a4-bd5c-9e3249fb09f1,,1519,19-2041.00
o_jobTaskRatings/453616b3-75a6-406b-b844-404f9b06cdaf,,1523,19-2041.00
o_jobTaskRatings/a15fd329-09e9-41ee-b3ad-d361a3171a71,,1514,19-2041.00
o_jobTaskRatings/6a5832ee-1271-4863-99da-243e45bbdcbd,,1530,19-2041.00
o_jobTaskRatings/774992ed-50b5-4560-bfd5-99fc3feff633,,1531,19-2041.00
o_jobTaskRatings/3aec0986-a501-4e9f-9522-ee08c6a97103,,1520,19-2041.00
o_jobTaskRatings/64083eaf-7e50-41d3-ae1f-5ed7e87a8427,,1524,19-2041.00
o_jobTaskRatings/8426b8d4-87c0-42d7-a780-463ee66745ff,,1515,19-2041.00
o_jobTaskRatings/08948aae-68ee-47a2-bb7d-ed593866622c,,1533,19-2041.00
o_jobTaskRatings/8eea95a4-ad27-42fc-bfc4-76ff9eaa60bc,,1522,19-2041.00
o_jobTaskRatings/b6ebeeb8-5efd-47c3-9b1f-2318722c1b8b,,15221,19-2041.00
o_jobTaskRatings/e5bd3d07-c3c5-4472-8b7c-839369c2ad45,,15222,19-2041.00
o_jobTaskRatings/6e10038f-15cf-4c14-84c6-87d48b18779b,,1534,19-2041.00
o_jobTaskRatings/a5d7491d-71fb-4b45-8f94-33f7510fccdb,,1525,19-2041.00
o_jobTaskRatings/94b4a201-d80d-43aa-832e-95d1a61c90fc,,15223,19-2041.00
o_jobTaskRatings/77f33bf7-9851-471c-950d-61261bd3093d,,1526,19-2041.00
o_jobTaskRatings/24415ddb-0a0b-4e30-bb1e-41c47b857d2a,,1529,19-2041.00
o_jobTaskRatings/8bed406d-2e83-4052-af07-a67abfe83f88,,1528,19-2041.00
o_jobTaskRatings/d038bbcc-dbf7-4301-8096-dde9fe7471ad,,16849,19-2041.01
o_jobTaskRatings/e8b13f3a-026e-40d3-9e72-9afd3512b87d,,16854,19-2041.01
o_jobTaskRatings/2fa2e9f1-80e1-4055-82e5-a76b87eec808,,16850,19-2041.01
o_jobTaskRatings/e38a4e02-8449-4aff-94bf-4130b9ee20c2,,16851,19-2041.01
o_jobTaskRatings/eede1f77-37ba-4872-be97-e143888e7b72,,16842,19-2041.01
o_jobTaskRatings/ffa0d5a6-bc12-4970-b431-e546879df7d3,,16852,19-2041.01
o_jobTaskRatings/9c615e8a-5957-4085-8b41-785ff712c7cc,,16848,19-2041.01
o_jobTaskRatings/b36ff80a-439c-44c7-9eef-500add2b1b62,,16841,19-2041.01
o_jobTaskRatings/6e9a8c58-84e3-40dc-bd5a-5b76015242db,,16843,19-2041.01
o_jobTaskRatings/27643c47-aeb2-4d81-aa0f-57fb9cd8655b,,16846,19-2041.01
o_jobTaskRatings/4f878bd4-9c7a-4256-bba2-f8553cd37aef,,16845,19-2041.01
o_jobTaskRatings/3c30f021-163b-4073-a6de-3fce89dc404f,,16853,19-2041.01
o_jobTaskRatings/b1c522d6-c995-4c7d-a164-6aff3ab7d2e1,,16847,19-2041.01
o_jobTaskRatings/ccb9f7c7-c777-4f22-a12e-69878dcd09a9,,16844,19-2041.01
o_jobTaskRatings/9cffd03b-f1a2-4d1a-83c3-61a119ed6974,,16872,19-2041.02
o_jobTaskRatings/7b5dcaa9-677e-43fb-8ebf-e09a2c3d4a3b,,16857,19-2041.02
o_jobTaskRatings/ca72a7e2-b7d8-470a-98bc-e539c2b5cdc6,,16865,19-2041.02
o_jobTaskRatings/65c23715-38d6-4500-9d64-4b543b817775,,16871,19-2041.02
o_jobTaskRatings/63340b5c-9c40-4791-948d-3291b13cdacf,,16876,19-2041.02
o_jobTaskRatings/32e0cb47-5362-4fc9-89b6-a1f5d71d6fd2,,16856,19-2041.02
o_jobTaskRatings/4a76b286-d042-41b3-81a2-3b18dbf6cc42,,16875,19-2041.02
o_jobTaskRatings/4d0e5690-a738-4334-b3d3-60d6447c9bf0,,16861,19-2041.02
o_jobTaskRatings/777630cd-2184-426f-bdbb-b0446789c7ee,,16859,19-2041.02
o_jobTaskRatings/eb61c909-968d-465a-897c-3effdbd1f917,,16858,19-2041.02
o_jobTaskRatings/ef9b15ae-5522-4757-8db9-697d82cf11d3,,16866,19-2041.02
o_jobTaskRatings/42a458c8-5402-4cf6-815b-14938e8130b5,,16862,19-2041.02
o_jobTaskRatings/059181c3-1461-42c9-becc-920092a5e8cf,,16870,19-2041.02
o_jobTaskRatings/12f02b3a-ecf1-4c2e-8dc8-d4f55184e8f0,,16869,19-2041.02
o_jobTaskRatings/4cb76a6e-1343-4e69-ad7d-abda26e989d5,,16860,19-2041.02
o_jobTaskRatings/cf7f33ee-64d9-4c38-a852-9dc60eda4430,,16873,19-2041.02
o_jobTaskRatings/804d0d22-9ed1-443a-897f-d8de3ce52f4f,,16867,19-2041.02
o_jobTaskRatings/d05d8d47-d9df-4235-a8d6-bb7df2432b01,,16864,19-2041.02
o_jobTaskRatings/fa40fd33-1340-4bb0-837e-9b3d84811a0b,,16868,19-2041.02
o_jobTaskRatings/81e64144-eb8c-4947-99b1-e5a129111480,,16855,19-2041.02
o_jobTaskRatings/314e55b5-d670-4042-b371-dbacd80cb1ea,,16874,19-2041.02
o_jobTaskRatings/205194e3-2920-40d4-aaf6-128d287a9e1f,,16863,19-2041.02
o_jobTaskRatings/6add7e35-3ecc-41f7-aa08-28c2ce10a794,,19972,19-2041.03
o_jobTaskRatings/2eadbeae-adcb-4d75-8465-8de6672f09f9,,19970,19-2041.03
o_jobTaskRatings/a78ef380-903b-4a0a-bb01-a35699bd8168,,16888,19-2041.03
o_jobTaskRatings/73957561-5b17-4ada-bb71-7a836efaab95,,19978,19-2041.03
o_jobTaskRatings/d7088f59-9340-4795-b56f-f4dbbf9d1c50,,19965,19-2041.03
o_jobTaskRatings/bf89da0d-eb18-4152-9a7e-cff644ec5298,,19982,19-2041.03
o_jobTaskRatings/0d88f9d1-2de8-4562-bcf8-7d829a2dc415,,19963,19-2041.03
o_jobTaskRatings/b744486a-073e-4460-a293-c4dcd51cae1f,,16894,19-2041.03
o_jobTaskRatings/d46227b1-5a04-4a28-b188-372b8edc0ef1,,19973,19-2041.03
o_jobTaskRatings/acab5462-f23a-49fb-9033-cc23c9e82c3b,,19980,19-2041.03
o_jobTaskRatings/35b51c8c-bcef-4bf5-98e1-8d33415256e7,,19968,19-2041.03
o_jobTaskRatings/4fa9bd6a-0d5e-4413-bc74-b9ef77dd30f3,,19974,19-2041.03
o_jobTaskRatings/b3000e01-cf26-4155-b8fc-ebeedd82d08e,,16881,19-2041.03
o_jobTaskRatings/c9b0a7fe-eec0-4568-b231-78d9b56911e3,,19983,19-2041.03
o_jobTaskRatings/30f38aea-b564-4762-b25f-8d7201298041,,19977,19-2041.03
o_jobTaskRatings/d230ec0f-edc0-42b4-9630-ad97f9fa92d7,,19971,19-2041.03
o_jobTaskRatings/1492588e-4f24-4a0d-9743-332883ca01d9,,16884,19-2041.03
o_jobTaskRatings/3cff8834-a65f-42bb-a420-fdfbe43f7348,,16883,19-2041.03
o_jobTaskRatings/01ab50bc-a9c2-4c0c-909d-77c5310feb07,,16893,19-2041.03
o_jobTaskRatings/3f8280bd-9469-4283-b25d-6f2e6bb35e3f,,16885,19-2041.03
o_jobTaskRatings/87f68a80-26a8-4acb-a87e-bf55ea43df5f,,16882,19-2041.03
o_jobTaskRatings/83803745-6b38-4981-8403-68af2aa3575b,,16895,19-2041.03
o_jobTaskRatings/2400bf07-e33a-4fe8-ba30-1082fcc73299,,19975,19-2041.03
o_jobTaskRatings/ec37cb8a-b205-45c2-b37a-70cc4df829f6,,19979,19-2041.03
o_jobTaskRatings/cbbf84f5-963c-4cbd-be18-942f8798d8ed,,16886,19-2041.03
o_jobTaskRatings/862a5c06-08f4-468b-b7a7-d7315f87c820,,19964,19-2041.03
o_jobTaskRatings/2f5ff64a-1cdd-4813-a46e-f3dba686564c,,16889,19-2041.03
o_jobTaskRatings/4c6e3ed3-f041-45d7-b152-9e39f3ffe738,,19981,19-2041.03
o_jobTaskRatings/1a51b7d3-0958-41ff-8da3-4e04e74b6c23,,19976,19-2041.03
o_jobTaskRatings/9687175c-cb94-43d6-8d93-db54901ea0a9,,19966,19-2041.03
o_jobTaskRatings/878b3ad7-23be-45d4-b9ea-0fa08e8fe6a0,,16879,19-2041.03
o_jobTaskRatings/db49aaca-a561-478b-ac21-c2d95c9d7d5b,,16891,19-2041.03
o_jobTaskRatings/ced609c5-700f-48f1-8879-c38cf2c1db8a,,16896,19-2041.03
o_jobTaskRatings/cbc2a99f-e1e5-4042-a0d2-8778a7af9952,,19969,19-2041.03
o_jobTaskRatings/2ff2f8c2-d423-49c9-86a9-b16a915145d1,,16892,19-2041.03
o_jobTaskRatings/a0886cde-ce8d-46ff-8600-f35740f3b66d,,19967,19-2041.03
o_jobTaskRatings/a7a3f323-7fce-4dbd-83f9-33a77c1998d0,,16890,19-2041.03
o_jobTaskRatings/97474911-a8f1-477a-9c92-3bfeea80f93e,,16880,19-2041.03
o_jobTaskRatings/fb8b0f9b-a615-40d7-ba54-4581e90ef282,,3702,19-2042.00
o_jobTaskRatings/4ff4781f-04cd-4616-bd01-c52b9d7b483d,,3703,19-2042.00
o_jobTaskRatings/a4efe16f-0430-43f1-988e-e15e6b48b421,,3705,19-2042.00
o_jobTaskRatings/03629478-f9a1-443c-bee4-886e20b9d9ad,,15224,19-2042.00
o_jobTaskRatings/fc2360b7-a8b7-4b2d-9832-7613f689398a,,3704,19-2042.00
o_jobTaskRatings/7c4538af-53f1-47db-b930-b08cb7b490d6,,3707,19-2042.00
o_jobTaskRatings/29a6b139-adfb-4d14-bb53-a9e38b345e50,,3706,19-2042.00
o_jobTaskRatings/62fdffa6-2946-4f84-ae5a-916eba36e60f,,20390,19-2042.00
o_jobTaskRatings/1f1ea0bf-0841-43d1-8f5a-2641be4cd5f1,,3712,19-2042.00
o_jobTaskRatings/f84afdf4-c598-4f13-a53e-01d4be491a14,,3713,19-2042.00
o_jobTaskRatings/a1e172bb-ea51-4aee-99a0-1b2a3fbd17db,,3709,19-2042.00
o_jobTaskRatings/3648580c-b80a-48e9-aea6-40f509e0b9b0,,20391,19-2042.00
o_jobTaskRatings/d7774e20-f22d-4528-9ad8-02f4d6fb1596,,15226,19-2042.00
o_jobTaskRatings/12e0fa5a-30f3-400b-913d-058ef4377554,,3711,19-2042.00
o_jobTaskRatings/d44dc2f2-b428-43ff-84eb-1e6457462095,,20392,19-2042.00
o_jobTaskRatings/f1e2d1a6-509b-4645-84c5-a14d192abb95,,3716,19-2042.00
o_jobTaskRatings/249d4d52-bcba-4736-8275-f3fabc62e5d3,,20393,19-2042.00
o_jobTaskRatings/88b09d48-bacc-4f97-b07c-d583416367a8,,3714,19-2042.00
o_jobTaskRatings/a781af99-8f52-4a86-b903-b3e8b4ea4b06,,18618,19-2043.00
o_jobTaskRatings/71abd519-0c87-4562-87c1-e8214309b4c0,,9104,19-2043.00
o_jobTaskRatings/2e1ede95-4596-4941-9413-ed6d838be4de,,9108,19-2043.00
o_jobTaskRatings/9cf9bd04-cbc3-44c6-b549-e09b5a4b2d45,,9116,19-2043.00
o_jobTaskRatings/2f571b85-96c0-4837-905c-7aa244a5b06c,,9102,19-2043.00
o_jobTaskRatings/86b9a5a7-84dc-4977-8a6f-54c4248ee3d7,,9105,19-2043.00
o_jobTaskRatings/b60e8d19-a3a7-4a50-8a2f-761624beef99,,9107,19-2043.00
o_jobTaskRatings/f343c522-d8b7-4a81-8cf5-a038c3a661fc,,9100,19-2043.00
o_jobTaskRatings/2de1d8dc-4945-4057-a33f-1cd3bec454c7,,9112,19-2043.00
o_jobTaskRatings/295ee67e-882a-496b-9f21-3d291c07cd5e,,18617,19-2043.00
o_jobTaskRatings/5430b6fc-967c-49ed-aa10-27420efd88dd,,9115,19-2043.00
o_jobTaskRatings/9b85e746-bba1-4c7d-8bd4-31bf27b0d71e,,9119,19-2043.00
o_jobTaskRatings/08fedc4d-9ead-4c87-bce6-73402748226b,,9106,19-2043.00
o_jobTaskRatings/dd292aa3-cfaf-40dc-bfca-9b40c87e268b,,9103,19-2043.00
o_jobTaskRatings/0f64e725-fdb7-4065-9a5b-45815e579525,,9113,19-2043.00
o_jobTaskRatings/72c2057b-dfd9-40ad-97ad-c26e5c0bebb8,,9111,19-2043.00
o_jobTaskRatings/41935082-587e-4ee4-9252-29b4cbcf7c6c,,9118,19-2043.00
o_jobTaskRatings/a097cf21-07d1-4ddd-9e30-cc21f2d7e302,,9120,19-2043.00
o_jobTaskRatings/efb7733a-647a-4a80-9d8c-69a3dc8689ec,,9110,19-2043.00
o_jobTaskRatings/ed883589-a98a-4d5a-8f81-716fb592c000,,9123,19-2043.00
o_jobTaskRatings/6e99fb17-5caf-4aa6-85a1-ad53b950d7b8,,9114,19-2043.00
o_jobTaskRatings/809d860c-aab8-4e3d-8b21-229e38844ed6,,9121,19-2043.00
o_jobTaskRatings/e4220f14-4c1a-4e52-8d67-c35e4deff088,,9109,19-2043.00
o_jobTaskRatings/2c3d25eb-5c31-4bc6-8f3e-362eb029c155,,9117,19-2043.00
o_jobTaskRatings/0d7e8f6d-f3b7-4113-ae25-46204299e337,,9122,19-2043.00
o_jobTaskRatings/b7ac9585-4763-4576-b0da-599e4be19a1c,,18270,19-2099.01
o_jobTaskRatings/a9bfd95f-b0ab-4db7-9961-04ac64e7e3e7,,18256,19-2099.01
o_jobTaskRatings/ce20726b-d137-4521-89c3-94bf12e804b0,,18261,19-2099.01
o_jobTaskRatings/fc4b3807-b7b3-4fb8-9a85-6698b7160471,,18262,19-2099.01
o_jobTaskRatings/3b2d5b27-6151-4b14-912f-9fb8e736145a,,18258,19-2099.01
o_jobTaskRatings/fca7d7aa-7d5f-47ff-9e03-dc74fa53ccc8,,18267,19-2099.01
o_jobTaskRatings/03484b13-c4a0-40e3-9c20-ed2a99b212a2,,18257,19-2099.01
o_jobTaskRatings/e2dede4a-34af-489b-9de7-7c2ca9e12484,,18264,19-2099.01
