_id,Element ID,DWA ID,DWA Title
o_dwa/8b45ad6b-06d5-45b0-86b0-c3e981ebe18b,4.A.2.b.2,4.A.2.b.2.I15.D02,Design psychological or educational treatment procedures or programs.
o_dwa/fd65e69a-1a3b-43b0-988e-2aea831f48fa,4.A.2.b.2,4.A.2.b.2.I15.D03,Develop instructional objectives.
o_dwa/dc19ad05-8e58-4178-9b2f-726b9fa2ae2c,4.A.2.b.2,4.A.2.b.2.I15.D04,Plan experiential learning activities.
o_dwa/9060b54f-551e-4cbc-ae56-cf2072093351,4.A.2.b.2,4.A.2.b.2.I15.D05,Establish operational policies.
o_dwa/67d9cd3d-1979-476b-8bbe-d51f2193a3b8,4.A.2.b.2,4.A.2.b.2.I15.D06,Plan educational activities.
o_dwa/ab5dff3a-bfe1-4621-8a14-521b47465af9,4.A.2.b.2,4.A.2.b.2.I15.D07,Develop strategies or programs for students with special needs.
o_dwa/e3243fbe-8e99-49ca-84fe-cc3bf8f7b4ef,4.A.2.b.2,4.A.2.b.2.I15.D08,Develop educational programs.
o_dwa/05b9f3bf-be21-4d83-a435-b03571b0179c,4.A.2.b.2,4.A.2.b.2.I15.D09,Develop educational or training programs.
o_dwa/403fd98f-4131-4eb2-bbbc-e62f10235033,4.A.2.b.2,4.A.2.b.2.I15.D10,"Develop educational goals, standards, policies, or procedures."
o_dwa/e037b1f4-8140-433f-8170-713afe157d6e,4.A.2.b.2,4.A.2.b.2.I15.D11,Develop educational policies.
o_dwa/75b14095-6bc4-4eef-a63f-f5c7a12abc27,4.A.2.b.2,4.A.2.b.2.I16.D01,Design water conservation systems.
o_dwa/76ce32eb-4cae-40e6-833b-6ab5994a9405,4.A.2.b.2,4.A.2.b.2.I16.D02,Apply knowledge or research findings to address environmental problems.
o_dwa/976d0379-c617-4e76-852c-798c6fae528f,4.A.2.b.2,4.A.2.b.2.I16.D03,Protect wildlife or natural areas.
o_dwa/8d0804ca-e5c7-448c-bf16-bb444ccde5ce,4.A.2.b.2,4.A.2.b.2.I16.D04,Design environmental control systems.
o_dwa/c9865df5-cabc-4313-b11c-04b33607cb0d,4.A.2.b.2,4.A.2.b.2.I16.D05,Design energy-efficient vehicles or vehicle components.
o_dwa/5709be68-e59b-48ee-bf61-1b121d2927ec,4.A.2.b.2,4.A.2.b.2.I16.D06,Design alternative energy systems.
o_dwa/45cc66af-b4f2-4fff-adeb-275ec12d6abe,4.A.2.b.2,4.A.2.b.2.I16.D07,Design systems to reduce harmful emissions.
o_dwa/0f5af337-d29e-4223-9aad-bb05553831a3,4.A.2.b.2,4.A.2.b.2.I16.D08,Design energy-efficient equipment or systems.
o_dwa/a36ce516-8a18-4e06-b233-0b80b0bb62a8,4.A.2.b.2,4.A.2.b.2.I17.D01,Plan programs to address community mental wellness needs.
o_dwa/0e301096-79a7-4e7e-baf6-deb990a99c9f,4.A.2.b.2,4.A.2.b.2.I17.D02,Plan programs to address community health issues.
o_dwa/821ebdc4-c1b4-4c5b-a1ff-79a171410095,4.A.2.b.2,4.A.2.b.2.I17.D03,Design public or employee health programs.
o_dwa/c51822ac-23de-41a5-b6c4-9a7f90969c2a,4.A.2.b.2,4.A.2.b.2.I18.D01,Prepare drawings or diagrams of products or services.
o_dwa/eab949af-2b1c-4b62-97d4-57bc86232871,4.A.2.b.2,4.A.2.b.2.I18.D02,Prepare production storyboards.
o_dwa/e898a790-a0a1-4c5e-b1ac-67e5b2d30382,4.A.2.b.2,4.A.2.b.2.I18.D03,Create graphical representations of civil structures.
o_dwa/c1b3f47d-3e3a-4e4e-b28d-0da227d661c6,4.A.2.b.2,4.A.2.b.2.I18.D04,"Create images of data, locations, or products."
o_dwa/df0af3bb-332b-428d-b921-26ca5abd7c60,4.A.2.b.2,4.A.2.b.2.I18.D05,Create electrical schematics.
o_dwa/9d04f1f6-232c-4ace-9853-b1e7587c3ff6,4.A.2.b.2,4.A.2.b.2.I18.D06,Create graphical representations of energy production systems.
o_dwa/67a37e6b-5ede-429d-9073-f05a376c1c8b,4.A.2.b.2,4.A.2.b.2.I18.D07,Create construction or installation diagrams.
o_dwa/4d57a02c-0568-47e0-8e09-18b8318092eb,4.A.2.b.2,4.A.2.b.2.I18.D08,Create schematic drawings for electronics.
o_dwa/4a5e8d42-0a83-4d04-a867-e2955d38beae,4.A.2.b.2,4.A.2.b.2.I18.D09,"Design layout of art or product exhibits, displays, or promotional materials."
o_dwa/dc1453c9-0180-4286-a012-eec981c3f114,4.A.2.b.2,4.A.2.b.2.I18.D10,Create diagrams or blueprints for workpieces or products.
o_dwa/5c0aa6ce-1c30-40da-ab05-d3082d92aecc,4.A.2.b.2,4.A.2.b.2.I18.D11,Prepare maps.
o_dwa/6a365c59-99d4-4ac1-9f7d-6121d25a60cd,4.A.2.b.2,4.A.2.b.2.I18.D12,Design layouts for print publications.
o_dwa/74148d35-9e5e-4135-a752-e3249f70ad20,4.A.2.b.2,4.A.2.b.2.I18.D13,Develop diagrams or flow charts of system operation.
o_dwa/67fdab2c-0d91-4950-a4bf-b878c5d377f5,4.A.2.b.2,4.A.2.b.2.I18.D14,Prepare graphics or other visual representations of information.
o_dwa/5fbcfcbe-4cd3-474e-8d40-65356a5c3d60,4.A.2.b.2,4.A.2.b.2.I18.D15,Draw detailed or technical illustrations.
o_dwa/3f771fe9-3ea5-4992-a827-66f6517ca6d7,4.A.2.b.2,4.A.2.b.2.I18.D16,Create graphical representations of structures or landscapes.
o_dwa/1567d146-bdaa-46ac-a197-a5e922fc39bd,4.A.2.b.2,4.A.2.b.2.I18.D17,Create computer-generated graphics or animation.
o_dwa/788a0d8d-d8a3-4943-b3f2-aee826e0500c,4.A.2.b.2,4.A.2.b.2.I18.D18,Create graphical representations of mechanical equipment.
o_dwa/321e3e28-1c4b-4e44-b38f-dd55a132904f,4.A.2.b.2,4.A.2.b.2.I18.D19,Create maps.
o_dwa/b539d719-d657-495d-9133-b74179197d7b,4.A.2.b.2,4.A.2.b.2.I18.D20,Create images or other visual displays.
o_dwa/80c5ccd2-edda-4a67-8fdf-90a7b5b9098e,4.A.2.b.2,4.A.2.b.2.I18.D21,Create graphical representations of industrial production systems.
o_dwa/f6515bd7-ec55-4845-a6ba-47b20c5419a1,4.A.2.b.2,4.A.2.b.2.I19.D01,Develop emergency procedures.
o_dwa/d0686a44-8c33-4096-9b61-7b6f72e1ff31,4.A.2.b.2,4.A.2.b.2.I19.D02,Maintain contingency plans for disaster recovery.
o_dwa/34e41b42-d241-4e81-a0a4-de56dd1336e0,4.A.2.b.2,4.A.2.b.2.I19.D03,Develop contingency plans to deal with organizational emergencies.
o_dwa/6fcca912-94c3-4727-bd90-ab2925416e9e,4.A.2.b.2,4.A.2.b.2.I19.D04,Develop emergency response plans or procedures.
o_dwa/9e419d26-0b68-45f0-ad4e-840561c0e979,4.A.2.b.2,4.A.2.b.2.I20.D01,"Develop operating strategies, plans, or procedures for green or sustainable operations."
o_dwa/91c7cadf-8b75-4da8-b759-52fe1f6044cc,4.A.2.b.2,4.A.2.b.2.I20.D02,Develop sustainable business strategies or practices.
o_dwa/f2ee0af2-2049-48d4-a307-d7dbdab10909,4.A.2.b.2,4.A.2.b.2.I20.D03,Develop sustainable organizational policies or practices.
o_dwa/cd77434e-a55f-4965-b21d-81fdfd831045,4.A.2.b.2,4.A.2.b.2.I20.D04,Develop sustainable industrial or development methods.
o_dwa/864102de-03f8-4460-bf24-da25e40f948e,4.A.2.b.2,4.A.2.b.2.I20.D05,Develop operational methods or processes that use green materials or emphasize sustainability.
o_dwa/722802df-c929-42cf-ae35-20476337c088,4.A.2.b.2,4.A.2.b.2.I21.D01,Create models of engineering designs or methods.
o_dwa/cbc82ed3-a826-4a2c-aa52-fa15667ce534,4.A.2.b.2,4.A.2.b.2.I21.D02,Develop models of information or communications systems.
o_dwa/47928a9b-810d-4c1f-a73d-673eec1a2c51,4.A.2.b.2,4.A.2.b.2.I21.D03,Create physical models or prototypes.
o_dwa/1de16952-14b4-4fb8-978d-4378d65267df,4.A.2.b.2,4.A.2.b.2.I22.D01,Analyze information obtained from news sources.
o_dwa/7c8551f5-1b4b-424b-b899-66133823d9d4,4.A.2.b.2,4.A.2.b.2.I22.D02,Determine presentation subjects or content.
o_dwa/298210b1-4782-4f00-bfdc-6a44a304e23b,4.A.2.b.2,4.A.2.b.2.I23.D01,Devise research or testing protocols.
o_dwa/2b148c08-0513-4d29-954d-b84bc911cee7,4.A.2.b.2,4.A.2.b.2.I23.D02,Develop biological research methods.
o_dwa/0b4d9d9b-7e5e-49a0-acef-6d1823f7c705,4.A.2.b.2,4.A.2.b.2.I23.D03,Develop methods of social or economic research.
o_dwa/c7d9b00d-e42c-4068-83d7-cfb2c42d662e,4.A.2.b.2,4.A.2.b.2.I23.D04,Design research studies to obtain scientific information.
o_dwa/2118b0fe-e047-41d5-9044-738ba79c6337,4.A.2.b.2,4.A.2.b.2.I23.D05,Plan biological research.
o_dwa/f2b98c6b-f09a-477a-9866-a941c90fb765,4.A.2.b.2,4.A.2.b.2.I23.D06,Plan environmental research.
o_dwa/4e948935-1a5a-421f-96b2-6422e343ace3,4.A.2.b.2,4.A.2.b.2.I23.D07,Develop environmental research methods.
o_dwa/6b0515d3-2b3b-446f-9dae-c11b15a6c410,4.A.2.b.2,4.A.2.b.2.I23.D08,Plan social sciences research.
o_dwa/75583dd9-b8ca-4526-94ec-ff1c2c2126dd,4.A.2.b.2,4.A.2.b.2.I24.D01,Design electromechanical equipment or systems.
o_dwa/27e83a87-f99f-43f9-830e-77505f76d4c3,4.A.2.b.2,4.A.2.b.2.I24.D02,Design electrical equipment or systems.
o_dwa/f678b99d-40e5-4a8d-ba5c-1a2914df7644,4.A.2.b.2,4.A.2.b.2.I24.D03,Design electronic or computer equipment or instrumentation.
o_dwa/0fb98580-83f8-4153-a6bc-9635af8e4c8f,4.A.2.b.2,4.A.2.b.2.I25.D01,"Create musical compositions, arrangements or scores."
o_dwa/fd6ee1c6-420c-45a4-ab2e-b53b71e4139d,4.A.2.b.2,4.A.2.b.2.I25.D02,Design costumes or cosmetic effects for characters.
o_dwa/6a72dd5c-a5f0-4218-ae4d-d219984d0993,4.A.2.b.2,4.A.2.b.2.I25.D03,Choreograph dances.
o_dwa/680d7194-c690-4f0c-aeb2-8c5022154ce0,4.A.2.b.2,4.A.2.b.2.I25.D04,Design jewelry or decorative objects.
o_dwa/ccf60379-e676-436d-aa8f-36fc577a62df,4.A.2.b.2,4.A.2.b.2.I25.D05,"Develop artistic or design concepts for decoration, exhibition, or commercial purposes."
o_dwa/074beba8-9360-4163-a5a6-0d549b11a60b,4.A.2.b.2,4.A.2.b.2.I26.D01,Develop theories or models of physical phenomena.
o_dwa/2e6b4e22-ef95-4d49-b961-df506ed7fcba,4.A.2.b.2,4.A.2.b.2.I26.D02,Develop mathematical models of environmental conditions.
o_dwa/0965a0fb-988c-4532-b884-156a418d45ec,4.A.2.b.2,4.A.2.b.2.I26.D03,Develop scientific or mathematical models.
o_dwa/1f0e7338-868d-448c-ace9-cf40c9817cf1,4.A.2.b.2,4.A.2.b.2.I27.D01,Develop program goals or plans.
o_dwa/9b6acde7-0d3e-4e52-b274-7441f35223d2,4.A.2.b.2,4.A.2.b.2.I27.D02,Develop organizational goals or objectives.
o_dwa/afb7a5c0-bb79-466d-978e-f98fb25d29ab,4.A.2.b.2,4.A.2.b.2.I27.D03,Develop plans for programs or services.
o_dwa/3e4ba590-7918-4d7c-89a5-d6c3bac32f2f,4.A.2.b.3,4.A.2.b.3.I01.D01,Review professional literature to maintain professional knowledge.
o_dwa/07bddd48-1b67-4d1b-a9a6-5ffef0ec9aa1,4.A.2.b.3,4.A.2.b.3.I01.D02,Maintain professional social services knowledge.
o_dwa/8fc4dcee-3a20-4048-86d6-7d3fe7e5883b,4.A.2.b.3,4.A.2.b.3.I01.D03,Stay informed about current developments in field of specialization.
o_dwa/42ddde73-3d07-40c2-80e8-04f79c902bb8,4.A.2.b.3,4.A.2.b.3.I01.D04,Attend events to develop professional knowledge.
o_dwa/2c42056e-9dda-44b7-ab0b-f3ff6becbf72,4.A.2.b.3,4.A.2.b.3.I01.D05,Maintain current knowledge related to work activities.
o_dwa/09f3429a-7835-4694-9ccf-1baec1b0fbc4,4.A.2.b.3,4.A.2.b.3.I01.D06,Update knowledge of legal or regulatory environments.
o_dwa/3fdab3d7-e5cb-49b1-91a5-4a80d9decca9,4.A.2.b.3,4.A.2.b.3.I01.D07,Update knowledge about emerging industry or technology trends.
o_dwa/a737a791-4681-4b48-ac1e-a72b78ad8bdc,4.A.2.b.3,4.A.2.b.3.I01.D08,Maintain knowledge of current developments in area of expertise.
o_dwa/ee724cc7-9f4a-4462-a3cf-d93b94f2566e,4.A.2.b.3,4.A.2.b.3.I01.D09,Attend conferences or workshops to maintain professional knowledge.
o_dwa/15143f7d-8d3c-4446-a696-055fcd905796,4.A.2.b.3,4.A.2.b.3.I01.D10,Research topics in area of expertise.
o_dwa/27ec554b-e809-4e4d-ad95-46f1ef8459ce,4.A.2.b.3,4.A.2.b.3.I01.D11,Update job related knowledge or skills.
o_dwa/1b660068-c69c-481e-a5e1-0bccdb19bc98,4.A.2.b.3,4.A.2.b.3.I01.D12,Maintain medical or professional knowledge.
o_dwa/61415a4a-d9e1-4785-a858-24978361d605,4.A.2.b.3,4.A.2.b.3.I01.D13,"Conduct research to inform art, designs, or other work."
o_dwa/f5f61710-059c-46d0-be87-e6dba9114b15,4.A.2.b.3,4.A.2.b.3.I01.D14,Attend training to learn new skills or update knowledge.
o_dwa/54735011-604c-4692-b89b-25430f6aa372,4.A.2.b.3,4.A.2.b.3.I01.D15,Maintain knowledge of laws or regulations.
o_dwa/b313a28e-754a-4a96-b651-52225002c11b,4.A.2.b.3,4.A.2.b.3.I01.D16,Maintain professional knowledge or certifications.
o_dwa/e98b4a3f-2d3c-4b67-8bb7-d3e36de45ca9,4.A.2.b.3,4.A.2.b.3.I01.D17,Maintain knowledge of business operations.
o_dwa/76f0c6bd-e79c-458b-9f9c-3623173df8fa,4.A.2.b.3,4.A.2.b.3.I01.D18,Attend training sessions or professional meetings to develop or maintain professional knowledge.
o_dwa/d119847b-2337-4e25-a93e-561843af7929,4.A.2.b.3,4.A.2.b.3.I01.D19,Attend educational events to update medical knowledge.
o_dwa/eb5ed99f-29be-4a20-8879-cfffad983713,4.A.2.b.3,4.A.2.b.3.I01.D20,Update technical knowledge.
o_dwa/3dcddb1b-7c5f-41d0-ae96-9964dbc1cc8f,4.A.2.b.3,4.A.2.b.3.I01.D21,Update professional knowledge.
o_dwa/a34a192a-0a39-49e1-9722-e27b4f1bf539,4.A.2.b.3,4.A.2.b.3.I01.D22,Study product information to acquire professional knowledge.
o_dwa/dcf35d30-5637-409d-bff8-df7fe45c0bea,4.A.2.b.3,4.A.2.b.3.I01.D23,Review laws or regulations to maintain professional knowledge.
o_dwa/bfcfe99e-74b2-4fd0-8667-b91dfc8f837c,4.A.2.b.4,4.A.2.b.4.I01.D01,Develop organizational policies or programs.
o_dwa/3995da21-1665-49ba-a5a6-41ef454d4026,4.A.2.b.4,4.A.2.b.4.I01.D02,"Develop operating strategies, plans, or procedures."
o_dwa/5241377a-d822-47a3-b845-c962f11a67f9,4.A.2.b.4,4.A.2.b.4.I01.D03,Establish organizational guidelines or policies.
o_dwa/59d03369-f318-4a85-9816-de3267b0d966,4.A.2.b.4,4.A.2.b.4.I01.D04,Develop organizational methods or procedures.
o_dwa/a0754fd5-bd57-4ab5-9d7e-083ba6a358d4,4.A.2.b.4,4.A.2.b.4.I01.D05,Establish business management methods.
o_dwa/f14fbd7b-fbed-44a4-9baf-d5ff8a8bbe29,4.A.2.b.4,4.A.2.b.4.I01.D06,Determine pricing or monetary policies.
o_dwa/5942a871-66d4-4382-8940-c07f3ab177c5,4.A.2.b.4,4.A.2.b.4.I02.D01,Draft legislation or regulations.
o_dwa/db26eaaa-9e3a-4b43-8c0a-55340ac9d566,4.A.2.b.4,4.A.2.b.4.I03.D01,Develop procedures for data management.
o_dwa/abeca955-537e-413b-bd6b-571cbdd9e725,4.A.2.b.4,4.A.2.b.4.I03.D02,Establish nursing policies or standards.
o_dwa/b1488bc5-0316-497d-9dc4-1eec37cf33ab,4.A.2.b.4,4.A.2.b.4.I03.D03,Develop information communication procedures.
o_dwa/d45ea40e-ef70-4389-ad07-ee72d47af982,4.A.2.b.4,4.A.2.b.4.I03.D04,Develop business or financial information systems.
o_dwa/6fc54427-e395-4cf7-8432-3aa4b124af8f,4.A.2.b.4,4.A.2.b.4.I03.D05,"Develop policies or procedures for archives, museums or libraries."
o_dwa/f81dac45-aa2b-4739-bd76-f7ec8a0df071,4.A.2.b.4,4.A.2.b.4.I03.D06,Develop financial analysis methods.
o_dwa/51eae62a-8210-4877-bdb4-3e75bb9924c9,4.A.2.b.4,4.A.2.b.4.I03.D07,Establish standards for medical care.
o_dwa/8143eb14-d76d-418a-a6cd-7fe1645aaa20,4.A.2.b.4,4.A.2.b.4.I03.D08,Develop guidelines for system implementation.
o_dwa/93b43119-db95-4ab9-b734-66d8dfb966d2,4.A.2.b.4,4.A.2.b.4.I03.D09,Develop computer or information security policies or procedures.
o_dwa/ee4def99-cb3b-4434-978b-00883437ccce,4.A.2.b.4,4.A.2.b.4.I03.D10,Develop data analysis or data management procedures.
o_dwa/9fb02f07-4ce9-4e51-98cf-e9e98cdc611c,4.A.2.b.4,4.A.2.b.4.I03.D11,Develop technical processes to improve the efficiency of biofuel production.
o_dwa/76383da9-e02c-4e43-ba8c-777986640163,4.A.2.b.4,4.A.2.b.4.I03.D12,Develop new or advanced products or production methods.
o_dwa/2c336b0f-3452-4fd6-a304-242ec1ff8e9a,4.A.2.b.4,4.A.2.b.4.I03.D13,Develop procedures to evaluate organizational activities.
o_dwa/f8b88ecf-a0bc-424e-9baa-972e2f455b67,4.A.2.b.4,4.A.2.b.4.I03.D14,Develop technical methods or processes.
o_dwa/9fca14b4-b972-4bb8-8e5d-aa42a79a1be3,4.A.2.b.4,4.A.2.b.4.I03.D15,Develop testing routines or procedures.
o_dwa/2e67b806-3c86-483c-9bac-c05e67b13cf7,4.A.2.b.4,4.A.2.b.4.I03.D16,Develop procedures for data entry or processing.
o_dwa/6e9d71f2-c3dd-44bc-838a-9249a862d695,4.A.2.b.4,4.A.2.b.4.I03.D17,"Establish standards for products, processes, or procedures."
o_dwa/c8917528-43e0-45e3-9f2e-99de3fc157cb,4.A.2.b.4,4.A.2.b.4.I03.D18,Develop agricultural methods.
o_dwa/befaa2e3-b653-49b4-b296-a8aa0b199b2f,4.A.2.b.5,4.A.2.b.5.I01.D01,Arrange facility schedules.
o_dwa/a8690231-8f94-4443-ad0e-19c0a43ea027,4.A.2.b.5,4.A.2.b.5.I01.D02,Schedule dining reservations.
o_dwa/115b9a43-8116-455b-9d5f-edab561b0a6a,4.A.2.b.5,4.A.2.b.5.I01.D03,Schedule medical facility use.
o_dwa/9d12294a-8e68-4a2f-8154-a063f55eeff8,4.A.2.b.5,4.A.2.b.5.I01.D04,Schedule activities or facility use.
o_dwa/8a62bdf5-c202-47cd-8a40-464ccba2040c,4.A.2.b.5,4.A.2.b.5.I02.D01,Schedule product or material transportation.
o_dwa/4f0e7163-f89e-4934-8714-4ffab1455b3a,4.A.2.b.5,4.A.2.b.5.I02.D02,Arrange maintenance activities.
o_dwa/ef5b1a03-855a-44b4-9843-ab56d65ef2de,4.A.2.b.5,4.A.2.b.5.I02.D03,Schedule instructional activities.
o_dwa/adee67fc-8c75-400f-8e04-da5d9fe54497,4.A.2.b.5,4.A.2.b.5.I02.D04,Schedule equipment maintenance.
o_dwa/fdf03d71-8bf0-4113-8575-80ab491cb262,4.A.2.b.5,4.A.2.b.5.I02.D05,Schedule agricultural or forestry work.
o_dwa/cad427b1-69a9-4b68-8ef9-bb5d0c813a51,4.A.2.b.5,4.A.2.b.5.I02.D06,"Schedule repair, installation or maintenance activities."
o_dwa/ed4fe3ac-eef3-444e-9b53-00a633f424fb,4.A.2.b.5,4.A.2.b.5.I02.D07,Schedule operational activities.
o_dwa/19a3b859-0ba9-4c5c-8bc2-dd069a0b5a17,4.A.2.b.5,4.A.2.b.5.I03.D01,Schedule appointments.
o_dwa/8279013d-c677-441f-a80b-34b62b28331f,4.A.2.b.5,4.A.2.b.5.I03.D02,Schedule patient procedures or appointments.
o_dwa/dd1c0663-aec3-46f2-b26c-68fc03f191ad,4.A.2.b.5,4.A.2.b.5.I03.D03,Schedule appointments with prospective customers.
o_dwa/f98c3cde-ee09-4039-9d4e-bbd56fd86db5,4.A.2.b.6,4.A.2.b.6.I01.D01,Plan special events.
o_dwa/5a394e13-3ecd-4ae3-a890-c9e21e8c26f3,4.A.2.b.6,4.A.2.b.6.I01.D02,"Plan conferences, programs, or special events."
o_dwa/054f997d-b21f-428b-b925-16bfbe562fd5,4.A.2.b.6,4.A.2.b.6.I01.D04,Plan implementation or promotion of recycling programs.
o_dwa/a0abfeea-3803-48fe-9e25-31ccf6d2377b,4.A.2.b.6,4.A.2.b.6.I01.D05,Plan community programs or activities for the general public.
o_dwa/5277867a-cfdc-4042-bfda-a0171022d9e0,4.A.2.b.6,4.A.2.b.6.I02.D01,"Plan layout of construction, installation, or repairs."
o_dwa/2c2a8368-bf4e-4530-9b6b-90191bd58573,4.A.2.b.6,4.A.2.b.6.I02.D02,Plan work procedures.
o_dwa/18c6be4c-21ba-439b-8180-cdbcb2a44eb0,4.A.2.b.6,4.A.2.b.6.I02.D03,Plan work operations.
o_dwa/b42ed19c-9b0c-4b03-b5ae-d33f9db9ebca,4.A.2.b.6,4.A.2.b.6.I02.D04,Plan flight operations.
o_dwa/a8361d63-abba-4c17-b415-a61ed0fa80a3,4.A.2.b.6,4.A.2.b.6.I02.D05,Adjust routes or speeds as necessary.
o_dwa/ff30cb7b-d4c2-409a-a2c9-3aa1f3221f8b,4.A.2.b.6,4.A.2.b.6.I02.D06,Plan trapping or hunting activities.
o_dwa/c3cb5d1d-8374-46bf-9ee1-8e1ccbc62f79,4.A.2.b.6,4.A.2.b.6.I02.D07,Prepare detailed work plans.
o_dwa/46e0cf12-2151-408b-abdf-df502a333bda,4.A.2.b.6,4.A.2.b.6.I02.D08,Develop detailed project plans.
o_dwa/a40aea79-2643-417a-a56b-12767d14399d,4.A.2.b.6,4.A.2.b.6.I02.D09,Plan production or operational procedures or sequences.
o_dwa/df10a989-5854-4f0d-8c0b-54e87b3c0cae,4.A.3.a.1,4.A.3.a.1.I01.D01,Prepare compounds or solutions to be used for repairs.
o_dwa/61c8aa1b-02ad-4ef5-b3c9-471854bb569f,4.A.3.a.1,4.A.3.a.1.I01.D02,Mix ingredients to create specific finishes.
o_dwa/3fa3f411-4430-40c4-8cc4-74e8e71c6aa4,4.A.3.a.1,4.A.3.a.1.I01.D03,Mix ingredients.
o_dwa/e79910b6-ce92-49a6-ba0a-533d95436d3e,4.A.3.a.1,4.A.3.a.1.I01.D04,Mix substances or compounds needed for work activities.
o_dwa/c3a4e30f-c5a6-490e-b0ca-a8bbb04b45e7,4.A.3.a.1,4.A.3.a.1.I01.D05,Prepare chemicals for work application.
o_dwa/0e32b396-db94-4eb3-84e0-c690fe529f31,4.A.3.a.1,4.A.3.a.1.I01.D06,Prepare materials or solutions for animal or plant use.
o_dwa/cae87e34-8d71-4165-bfd3-c557016e4ff5,4.A.3.a.1,4.A.3.a.1.I01.D07,Prepare medications or medical solutions.
o_dwa/cdb68f9e-93c5-4ca2-841a-e6057ce91d5c,4.A.3.a.1,4.A.3.a.1.I01.D08,Mix substances to create chemical solutions.
o_dwa/ae158628-a913-46bc-bf21-2210529da1d6,4.A.3.a.1,4.A.3.a.1.I02.D01,Operate firefighting equipment.
o_dwa/49a126c2-409d-4e77-a7ec-402fd1bd61f0,4.A.3.a.1,4.A.3.a.1.I02.D02,Protect property from fire or water damage.
o_dwa/407b3f43-14ea-4331-acf6-7cb5466984f9,4.A.3.a.1,4.A.3.a.1.I02.D03,Perform forest firefighting activities.
o_dwa/f8b3b35e-c177-4b5c-92a2-559487ebd69c,4.A.3.a.1,4.A.3.a.1.I03.D01,Clean vessels or marine equipment.
o_dwa/6f81f85e-2dd5-4ee3-8447-898f3247ecbf,4.A.3.a.1,4.A.3.a.1.I03.D02,"Clean food preparation areas, facilities, or equipment."
o_dwa/c52c9936-7298-48e2-a61f-97c3a5795bbe,4.A.3.a.1,4.A.3.a.1.I03.D03,Clean furniture or fixtures.
o_dwa/f9af2e3b-829c-4026-99fe-1877a0fa92fd,4.A.3.a.1,4.A.3.a.1.I03.D04,Clean equipment or supplies.
o_dwa/6dacbb5f-b731-4280-b17a-952db884e75b,4.A.3.a.1,4.A.3.a.1.I03.D05,Clean work areas.
o_dwa/db8adccf-2a31-4aff-95a1-b48e6b4b2339,4.A.3.a.1,4.A.3.a.1.I03.D06,Clean facilities or equipment.
o_dwa/0df1a186-ce00-4e55-a449-4c53ca46ff13,4.A.3.a.1,4.A.3.a.1.I03.D07,Clean patient rooms or patient treatment rooms.
o_dwa/b1bb64a8-f9af-4069-a944-7ebe961dc853,4.A.3.a.1,4.A.3.a.1.I03.D08,Sterilize food cooking or processing equipment.
o_dwa/63fb60d7-361a-4b93-94b9-a898d48c969a,4.A.3.a.1,4.A.3.a.1.I03.D09,Clean facilities or work areas.
o_dwa/867663f5-9172-4bab-a947-91eff1da020d,4.A.3.a.1,4.A.3.a.1.I03.D10,Maintain clean work areas.
o_dwa/34249397-e6f9-47ea-be69-bbf58e26e56b,4.A.3.a.1,4.A.3.a.1.I03.D11,Clean building walls or flooring.
o_dwa/6734299d-9179-488f-9583-8239499992ed,4.A.3.a.1,4.A.3.a.1.I03.D12,Clean facilities or sites.
o_dwa/8064e279-03fd-47c1-b14b-8e6d2e067542,4.A.3.a.1,4.A.3.a.1.I03.D13,Clean work sites.
o_dwa/d6907b10-6b3d-467e-9c9c-da8e288637ad,4.A.3.a.1,4.A.3.a.1.I03.D14,Clean machinery or equipment.
o_dwa/f39dee5e-97a8-40b0-a4ad-4b2e05ed185a,4.A.3.a.1,4.A.3.a.1.I03.D15,Clean tools or equipment.
o_dwa/01bedddc-c0c3-4a6f-94d9-948b46fd15c6,4.A.3.a.1,4.A.3.a.1.I03.D16,"Clean equipment, parts, or tools to repair or maintain them in good working order."
o_dwa/6ae5a371-64f1-4420-b19f-b313100739ae,4.A.3.a.1,4.A.3.a.1.I03.D17,Decontaminate equipment or sites to remove hazardous or toxic substances.
o_dwa/b43d0584-ea65-463f-9913-bc6a3323ddab,4.A.3.a.1,4.A.3.a.1.I03.D18,Perform housekeeping duties.
o_dwa/7798145d-2b48-4b15-93a2-efbfa53c1d9f,4.A.3.a.1,4.A.3.a.1.I03.D19,Clean equipment or facilities.
o_dwa/e73b7b23-02c1-47ff-ad7c-b544b5041ecb,4.A.3.a.1,4.A.3.a.1.I03.D20,Clean surfaces in preparation for work activities.
o_dwa/d0f7aad6-f22f-47cd-834e-eb6861653a38,4.A.3.a.1,4.A.3.a.1.I03.D21,Clean production equipment.
o_dwa/54a44c56-a153-426c-8789-f16b075e9df7,4.A.3.a.1,4.A.3.a.1.I03.D23,Clean food service areas.
o_dwa/68b16215-996e-4793-a5ea-fbd11c91e97b,4.A.3.a.1,4.A.3.a.1.I03.D24,Remove snow.
o_dwa/1e024f0e-3168-4167-a12a-63b3115182a9,4.A.3.a.1,4.A.3.a.1.I03.D25,Clean vehicles or vehicle components.
o_dwa/ca3187cd-b481-4051-87d9-f9fad98ff1b5,4.A.3.a.1,4.A.3.a.1.I04.D01,Protect structures or surfaces near work areas to avoid damage.
