_id,Commodity Code,Commodity Title
o_tools/d54afd06-a4e1-4d15-a44d-837ff7ef32ab,46181503,Protective coveralls
o_tools/966234df-c8a6-4162-8a29-8ba4bb60ad57,46181606,Footwear covers
o_tools/28c2aff1-9de0-49eb-af25-c377b51b7b94,26142117,Nuclear reactor earthquake instrumentation
o_tools/295f5513-87c6-49ea-817b-7b852e09f189,26142407,Radioactive waste disposal systems
o_tools/48e3494b-294c-4c37-a287-ebf96ce8fb34,26141906,Industrial nucleonic moisture measuring systems
o_tools/8e244100-5f46-4d53-a268-87100996cd7b,26141902,Beta gauge measuring systems
o_tools/d8e410cf-0462-4fa2-b937-57f8ed7afe15,45111604,Slide projectors
o_tools/95f6bea0-cf6b-41a2-9a6d-b32782c91d02,41113321,Paint tester
o_tools/eead309f-eae0-472a-b1be-617375ff4317,47101513,Oxygen generators
o_tools/900092a5-f406-4f1a-991c-c8a9471c7d3f,46151604,Alcohol analysers
o_tools/313c59ed-15e6-4c52-a644-ba8a12356d11,45121603,Camera lens
o_tools/8e8dd733-4d76-4abd-9c24-afeaffc2b78f,55121715,Flags or accessories
o_tools/7502be13-c04e-4021-bad3-208b162fa145,46151712,Forensic chemical workstations
o_tools/1b0d50ea-3cdd-491e-827a-1c97a8b38236,46151606,Narcotic test kits
o_tools/270a91f5-58e6-44e5-a59b-8a7802f999ab,46151711,Footprint lifters
o_tools/3da9937d-f6bb-4e82-9250-f9868bc8efd8,41122408,Laboratory scissors
o_tools/0b9179e9-0574-46ed-ae7d-f90fbfea9c02,46151702,Fingerprint applicators or brushes
o_tools/b2bccb41-41ea-4b5c-897e-6269e960eb24,46151706,Fingerprint latent print kits
o_tools/52cf7648-2791-40c2-a2ee-7fae534c21d0,41102501,Laboratory insect containers
o_tools/6cff699e-0775-4f85-a0d1-737bd9333564,41102503,Fabric or netting for entomology
o_tools/18c24762-b236-44a1-993f-c577ed2b5572,27111814,Inspection mirror
o_tools/40039ad9-4ce8-4eae-ae21-4400c77b8789,42142001,Floor grade forceps or hemostats
o_tools/7fa8925e-bff0-4ba3-afc9-f935fe46a6b4,55121731,Identification markers
o_tools/3b1f96ba-ef53-4968-b59c-c543bb5199e8,41122409,Laboratory tools
o_tools/ab9ea6c1-7154-46e6-9060-6d06d743b1da,42181506,Sexual assault determination kits
o_tools/bfd6b612-3dba-4c04-a6db-61ebee52b933,27112002,Spades
o_tools/a327f80a-2870-4949-a96e-e5e6d851beff,41122403,Laboratory spatulas
o_tools/595be228-7eea-40bc-b0a9-7128d852adfc,22101526,Track excavators
o_tools/c0380107-3d48-4466-8cb4-43cf97a41ef7,21102203,Reforestation equipment
o_tools/a57dbb2c-a319-42de-ba05-8e7f4b109b73,22101523,Wheel bulldozers
o_tools/ed81a629-54a8-4e64-a0c7-96547e92cd6a,21102202,Lumbering equipment
o_tools/de858eae-c54e-48a7-90ea-ac665a35de5e,41113802,Geological prospecting apparatus
o_tools/7e2db87f-f8dc-46fc-853d-0a6081dbfda9,21101516,Dibblers
o_tools/8ab1cd03-4852-4b78-9198-59170e2647d2,25111502,Fishing boats
o_tools/b6043ca7-2ed7-4709-a10b-a44afaf5a243,22101701,Earthmoving shovels
o_tools/2ef77d14-90c7-496d-abcc-7d8e84550fae,21102201,Decorticators
o_tools/947b3a42-b35d-476c-8586-619d33757d6f,24101624,Hydraulic truck cranes
o_tools/2951278f-a67a-4e70-8f21-f86554a36128,22101702,Earthmoving buckets or its parts or accessories
o_tools/64f96516-a85e-4365-b513-0c14aec12dad,25101801,Motorcycles
o_tools/a8e95fe1-b9e9-4160-8f07-fcd2b081dc4c,24101625,Conventional truck cranes
o_tools/f414e5fa-a39c-4a17-9f60-18b175bd63b2,25111506,Tug boats
o_tools/10adcd87-0ddf-4c32-930b-b2def0a4235e,27112504,Wedges
o_tools/cf91d476-d7a4-46a9-958b-6def6b4507ca,25101602,Tow trucks
o_tools/5ed666a4-d10c-4213-ae3b-0301c2d9f17a,41113710,Level meter
o_tools/1b7803d9-60e6-410d-96d8-f8617ce6abfd,45121804,Microfilm processors
o_tools/41c34757-d51a-4029-bcb8-2b0e021f0b0d,31201527,Foam tapes
o_tools/ee564e7c-d743-421b-9b1f-d38c139febe8,41115317,Stroboscopes
o_tools/685ec4ba-7ec2-46a5-85f7-94722cf388d5,27112312,Surface gauge
o_tools/0da14312-5f6c-4a5a-b38a-f077ba5eae6c,21101607,Seeder attachment
o_tools/4b7858a2-d239-4804-b245-44257fe0362f,41112904,Complex controlling devices
o_tools/205ed314-b785-4960-9a3f-c9bfbf6989cc,52161529,Video cassette players or recorders
o_tools/ebe54845-dca4-415c-87f7-a18e36e5a71c,43223205,Instant messaging platform
o_tools/699545da-2a96-469f-8665-e9a7e9c491e4,60141003,Doll houses
o_tools/fb002d27-6ed9-4873-891d-b7828d100094,60141002,Dolls
o_tools/4323e930-7f95-4b4b-baff-e68f810b306a,60141004,Stuffed animals or puppets
o_tools/bdab2577-8f0b-446e-96af-e06e1febeef0,60141006,Building blocks
o_tools/2bee4f18-378e-4aa3-9948-43d47072107d,42182201,Electronic medical thermometers
o_tools/47273816-7899-4ee5-8682-37197c0bb73f,42181610,Blood pressure cuff kits
o_tools/123dce79-8e05-460c-a132-557fb84466d5,43211706,Keyboards
o_tools/5237f83a-36fb-41b0-8923-1b51bdded133,43221525,Intercom systems
o_tools/65e16522-bd9d-4fa5-96c7-aa8c16bda4a3,42211711,Voice synthesizers for the physically challenged
o_tools/47cc9f55-cea4-48a3-9e30-86f7d976402c,46151601,Handcuffs
o_tools/81434c54-49a3-4da6-b98d-6b337af3ad52,46151504,Body armour
o_tools/f5db07d6-ce55-42a8-b1e1-b70e860caa19,46151506,Riot batons
o_tools/b8ce649e-1388-4fbf-aa03-eb41071e190e,42143602,Torso and belt restraints
o_tools/342f8612-1c33-4730-8dca-c05fe8bbebab,41115827,Urinalysis analyzers
o_tools/9bc05ecd-b4ab-438c-9d46-d2960c086e70,41116201,Glucose monitors or meters
o_tools/1214687e-e689-4718-96cf-b85141180868,52161515,Compact disk players or recorders
o_tools/e1bc2059-9310-460a-8925-4d6101cfc550,45111503,Gavels or sounding blocks
o_tools/cca01e7b-a539-487f-b7e8-0a2bf3b6a56d,44102604,Stenotype machines
o_tools/affe7975-d606-4cc2-966f-aec7f7341bbc,52161611,Microphone stand
o_tools/a1cadd0f-9ce8-4b96-b190-48654e9ed2d0,45111610,Epidiascopes
o_tools/860ff8b4-bef3-4e8f-a673-cbbbeba467c3,45121520,Web cameras
o_tools/d3baf6b8-a752-4690-9343-c71a03e5cec1,45111603,Projection screens or displays
o_tools/e9b64b0f-02b9-4fcb-b276-755a9a594c7b,40151563,Fire pump sets
o_tools/242a32c9-9ffe-49a7-ac28-56ed21fab506,27112104,Tongs
o_tools/f0b158ac-2a30-4a40-a7fd-cca5505a7305,31162605,Lifting hooks
o_tools/ff0e1911-5b70-46ee-940a-b38a349105ac,31162807,Levers
o_tools/fa3aa552-d987-471a-85b6-6d07628fed37,21102205,Forestry skidders
o_tools/9efcc601-e7d9-42fa-88f3-bb4f5d0c1997,31211908,Paint sprayers
o_tools/2cf895a4-f793-496b-899f-e97bbc93a803,27112023,Hand cultivator
o_tools/903382d2-bfd7-4c9d-b89b-4061a828447f,30121802,Tree protection rod
o_tools/230d167a-f1be-4877-92a3-f36ccccdfc78,46181901,Ear plugs
o_tools/dbfdac16-4057-49bb-9f31-a3eeb2764179,24101613,Blocks or pulleys
o_tools/1b313774-c24f-4db1-a048-c82fab0f584c,27111824,Angle gauge
o_tools/f87cc09c-4295-4f01-9567-5a8fc5db8046,21102306,Hydroponic fertilizer injector
o_tools/45014baf-b356-4f4e-be93-ac242fc34ad6,40101705,Capillary tube assemblies
o_tools/19d668d3-8dc5-4c3c-b424-4b9151fa7233,41115712,Solid phase extraction SPE columns
o_tools/359c5cce-61e6-4547-8ce3-8e3af6e67aec,39121436,Electrodes
o_tools/c794497b-34d5-4a5b-b94e-b417f225d150,31241703,Parabolic mirrors
o_tools/8aedd2ec-13d6-4909-a37d-167f45352260,60104825,Holography apparatus
o_tools/587fb62c-42c2-4cf7-9fb5-d91707123ac4,60104823,Simple harmonic oscillator
o_tools/8d37d1e8-a1a7-4da6-918c-a7a693377b8e,45111616,Video projectors
o_tools/7464f331-5574-4939-8941-8eefc87b6a77,60121605,Anatomical models
o_tools/adc18276-1e2e-44a1-ad9d-d6cd20a78fa2,60124503,Sculpture accessories
o_tools/8a8a3fd4-4f8a-4d89-9966-1cdda3610eb8,12162503,Flotation aids
o_tools/72a98d18-a338-4b99-a34b-abd8e2677749,60124304,Kilns for firing ceramics
o_tools/cd926dbe-ea31-4084-8f42-a2d5c19a8de8,41111740,Automated optical inspection system
o_tools/707a7131-67da-4f18-b4ae-67e9ea3b31a6,20121505,Coring equipment
o_tools/97569a9f-a9a1-4bd9-914b-3b3931c60e14,49211819,Motion analysis system
o_tools/c5f6dfec-03b3-4fb7-ae4d-d905e75fed0d,42241802,Back or lumbar or sacral orthopedic softgoods
o_tools/21a26d36-c497-40da-878d-11f88f7e823a,42251601,Balance beams or boards or bolsters or rockers for rehabilitation or therapy
o_tools/a3d04ab9-d259-42e2-afe2-c45815b86be6,42142531,Needle or blade or sharps disposal container or cart
o_tools/4376468a-2c3c-4bfa-92aa-cef3b7a1a1fd,41103208,Blood bank cell washers
o_tools/1c8f42ee-6282-4065-a342-52021cab9754,42242106,Pelvis or back traction supplies
o_tools/fc7eedfa-ce18-4382-a6e4-3b7186627efe,42192401,Emergency or resuscitation carts
o_tools/a6e75cd8-7d48-409f-8c8f-7272cebe39c2,42211502,Crutches or crutch accessories
o_tools/86a1db52-9fa3-464f-b9a3-2b849744d8dc,42151501,Cosmetic dentistry curing lights or accessories
o_tools/fe0dc22a-d1c9-4caf-b39d-a7a1aa50aebf,42151910,Teeth cleaning devices or accessories
o_tools/d963b204-6d63-4bd7-b454-678b9c7ea5de,42152434,Dental amalgamators
o_tools/7e82ea70-5989-4868-b760-bf531fdfe84b,42151624,Dental hand pieces or accessories
o_tools/c82ac9a5-23b6-49c1-83c9-2d8c7f2abc9f,42152211,Dental laboratory lathes or accessories
o_tools/62f3ab62-04b7-4670-8698-3856adfcfda6,42152212,Dental laboratory model trimmers or accessories
o_tools/d01807e4-3a0e-4272-90f7-28b7e28d8723,42152301,Dental lasers
o_tools/7164febe-f8fb-4ac4-ae9b-6312333be355,42151701,Dental examination chairs or related parts or accessories
o_tools/ceab0e03-0aeb-4e4d-8941-acdf5fdea0f2,42151635,Dental saliva ejectors or oral suction devices or supplies
o_tools/bb589d23-5c7a-4bf2-ba58-4831e906408c,42141801,Electrotherapy combination units
o_tools/8f83cb41-62d0-4f6a-9bf4-929619735b9e,42295104,Electrosurgical or electrocautery equipment
o_tools/2569d14e-d110-4b36-953f-27328342c870,24101503,Dollies
o_tools/52999684-ff16-41ef-881e-f1bc1138153b,49211811,Ergometer
o_tools/53e188c8-a126-41d4-8b98-38cfb7990cb2,49201513,Exercise trampolines
o_tools/6ef1a48c-1bc5-4208-9a00-43bbdd3da55c,42201804,Medical c arm x ray units
o_tools/ae3ccf70-425b-4700-ae4b-e8d2a95880b4,42181522,Apparatus for gait analysis
o_tools/4241e99c-28cf-4365-8401-73ebc31e0c7f,42251701,Gait belts for rehabilitation or therapy
o_tools/ea76f3f5-4176-485f-8e63-f99ac40aa223,42251618,Wrist exercisers for rehabilitation or therapy
o_tools/54016e61-3f24-4a4b-a5d6-7c1a00053ede,41116120,Hematology test kits or supplies
o_tools/5ee4aa1c-7d70-4af1-9abc-15f03694f650,42251620,Mats or platforms for rehabilitation or therapy
o_tools/59864bfa-b84a-4048-afea-0ca6c0fdb86e,42191807,Patient care beds or accessories for general use
o_tools/3d5257de-f08b-4d28-a268-253e1fb35103,42192301,Patient lifts or accessories
o_tools/7bc907a0-0a72-4d2a-a92a-9c0dfa221f34,42201709,Medical ultrasound or doppler or echo monitors
o_tools/9e1fe1af-bc75-42d6-a2ac-21d9ebd1a583,42241703,Knee brace or support
o_tools/4911c308-3c3a-4dc4-9c4f-043e6619f752,42202001,Medical gamma cameras for general use
o_tools/178fa811-88e0-4821-9444-ad67d07524ab,42204002,Medical radiological shielding aprons or masks or drapes
o_tools/c503cdda-98a9-42ed-9238-52b8c2ecc813,42182103,Medical acoustic stethoscope or accessory
o_tools/268c521c-9b84-4c3b-a4c5-4764d0388888,42182702,Medical tape measures
o_tools/1caec26e-0f85-437b-ada0-0478a050a808,49211818,Medicine ball
o_tools/d3c8f39f-c051-4e6d-bc2a-7f360af08a17,23153606,Electro etcher marking machine
o_tools/ef892de7-4cf5-41f9-9fad-c72e82211d02,42261705,Postmortem animal dissection tables or accessories
o_tools/018c977a-0019-4ed6-a94b-1359d01b459f,42271701,Medical gas cylinders or related devices
o_tools/63c81af1-5f62-4287-b2d1-ed5cd15b6143,42152008,Dental x ray units
o_tools/6a455a63-1ce5-4b1d-8d64-01f509061a52,42251705,Parallel bars for rehabilitation or therapy
o_tools/1a491c16-0968-46ba-add6-6307b3c87bc0,42192210,Wheelchairs
o_tools/0804f2d6-6671-45a6-abf6-98f442d986b2,49211824,Posture evaluation kit
o_tools/c2a7c356-376a-4f01-afa7-6a60228940fc,42251606,Powder boards for rehabilitation or therapy
o_tools/fc00f28c-30c8-45f4-b649-557b01b07c92,42132203,Medical exam or non surgical procedure gloves
o_tools/33ee500e-563f-4c98-ac93-036ce5d29322,42212304,Reachers for the physically challenged
o_tools/f02d97bb-e802-4413-a325-242ab937d5f7,42182302,Reflex hammers or mallets
o_tools/eb173b5c-bdf1-48b5-bce5-f93dbd4fad14,42251608,Resistive exercise bands or putty or tubing or accessories for rehabilitation or therapy
o_tools/9635b8ab-cb95-4aeb-b388-2cb1ba031aa8,42142107,Therapeutic cryo compression therapy system and accessories
o_tools/8e8340c8-0ecc-45c1-9246-b5f28409d210,41105201,Histology or cytology slide stainers
o_tools/f9bebf8c-2211-4267-8ffa-1893b976fc38,42192211,Patient shifting boards or accessories
o_tools/261a5e22-6a84-44d7-a657-bae12ff4e332,42142108,Therapeutic heating or cooling pads or compresses or packs
o_tools/8c4919a3-29a8-4480-84d1-c29a01010ac1,42251613,Treadmill exercisers for rehabilitation or therapy
o_tools/1f0c4a5f-b39e-4c87-bab3-f6dace684380,42142202,Full body immersion hydrotherapy baths or tanks
o_tools/904fbed2-3368-4807-b49b-863470a86fdb,42191808,Patient care beds or accessories for specialty care
o_tools/604e5415-06fc-4258-9a42-27ae1f3b5845,42151507,Dental shades
o_tools/65fe40e7-f748-49f8-93ee-622479ff3e4d,42141807,Transcutaneous electric nerve stimulation units
o_tools/c8c27385-a85e-4b19-b184-3e34d95c79f1,42151636,Dental scalers or accessories
o_tools/b883d867-ca7f-421d-aac5-b79926d51661,42251623,Ultrasonic therapy apparatus or supplies
o_tools/54dd6d9e-184a-419b-b6df-8288f4417016,42241801,Arm orthopedic softgoods
o_tools/551348be-d869-4b74-8f88-09758c0c5f5f,42152102,Dental formers
o_tools/d486f1c8-30d0-4880-a152-92708fae3091,42295011,Endoscopic video cameras or recorders or adapters or accessories
o_tools/1e341ce5-dec1-4f78-878f-1a61c99f29fc,43211907,Head mounted displays
o_tools/74045e13-9661-4c8a-a04c-8830f25fcfbc,42211506,Walkers or rollators
o_tools/79520bc1-ae3b-4c7c-ba8f-b46886941c4b,42211501,Canes or cane accessories
o_tools/6596717c-1cb4-40d1-ada7-88ea4909c1b0,42241507,Orthopedic splint systems
o_tools/a5596b10-90c5-4d52-a7e2-9091e1aa766c,42272303,Resuscitation masks or accessories
o_tools/5bb75a27-11d9-4f71-bcc4-98e5196ac245,42301502,Anatomical human mannequins for medical education or training
o_tools/845a4506-b712-47f0-a008-37d359d57b90,42203405,Angioplasty balloon catheter
o_tools/28619568-49d9-4cb1-9195-c235268a3b80,42271501,Apnea monitors or accessories
o_tools/67df9bc2-655d-472a-bbbd-4e3863cdbcfb,42271502,Arterial blood gas monitors or accessories
o_tools/50993322-cbc1-4552-94d5-62f58b06b782,42222301,Blood transfusion administration kits
o_tools/179cf208-8b30-4875-8e2b-d5b316678ac2,42191909,Computerized medication dispensing cabinet
o_tools/6ef84117-8f98-49fc-85b9-404e349bd4b7,42191806,Clinical trapeze bars
o_tools/c07f67e7-015b-45e4-903b-2e56c255fa51,42272203,Non invasive bi level machines
o_tools/bfe8a659-413b-4efd-89cd-1fedd33292fe,42221703,Intravenous or arterial fluid warmers or accessories
o_tools/952a9565-3408-448a-b845-a72a88c4c9a6,42142601,Medical aspiration or irrigation syringes
o_tools/c185a738-6ab2-4d79-8098-324013572bf4,42192103,Patient chairs
o_tools/1bd9a402-0575-41e3-9d2f-e211bd9c60c1,42172104,Cardio pulmonary resuscitation CPR boards
o_tools/71e94e0e-fe1b-4009-a764-b6cd61c4a4a3,42221509,Intravenous or arterial catheter tray
o_tools/030d4b97-ba83-4c39-a858-4e94469b158f,42131612,Medical staff isolation or cover gown
o_tools/752f6e1d-7017-42de-a518-7d0edac7ed38,42144102,Chest tube
o_tools/e4d5b731-032c-462b-8ed7-cc323bcdb458,42251603,Continuous passive motion CPM devices or accessories
o_tools/9af2488c-90be-460a-b6e7-42bea872f4ec,42311901,Medical incision drain accessories
o_tools/631a7849-cc49-44f2-82d8-895f658d6f34,42142702,Urethral urinary catheters
o_tools/0f1a582e-7b75-44fe-8409-585f397e8180,42141702,Blanket frames or lifters
o_tools/2e6c1cae-6d7e-4eea-9d3e-0cc958134825,42192203,Geriatric chairs or accessories
o_tools/a7d2a065-054e-44c7-a1a9-484a5a28d263,42271802,Nebulizer or accessories
o_tools/690af07b-a2a7-4f86-a7d3-a38a847e8079,42221901,Dial calibrated intravenous flowmeters or regulators
o_tools/5a977e37-a913-4440-a735-32cf98ad657b,42222008,Infusion pump kits or accessories
o_tools/99782297-c260-47a1-bdd3-477a97a6b3e4,42294702,Intraaortic balloon pump and accessories
o_tools/d8d6dcc6-17d1-4ddd-a4b9-883112ead803,42181902,Intracranial pressure ICP monitoring units or accessories
o_tools/9f99b720-05ce-46ff-8b8d-4c992a1acc8d,42221614,Intravenous tubing with catheter administration kits
o_tools/e390df0f-36b8-4ed6-a71a-3bcd730cffb0,41104102,Lancets
o_tools/3c814898-9bcd-4740-b9bf-55884d7c305f,42272202,Non invasive continuous positive air pressure machines
o_tools/2759c5ca-5600-400d-8690-fb9500e328c5,42192001,Medical exam or procedure tables for general use
o_tools/2b10acff-b297-4b42-8de1-251953960510,42182805,Patient floor scales
o_tools/156d5cf6-4f20-4264-a1a6-55362180860c,42142007,Floor grade scissors
o_tools/9dd6187a-d1c8-4ffb-8ec7-70f9b7f1535c,42312008,Medical staple or clip removers
o_tools/b22dc7d3-1380-44b4-9533-797b7b627e21,42231701,Nasogastric tubes
o_tools/9acefab5-9256-4b23-8628-f26afb328f4a,42181607,Blood pressure recording units
o_tools/d0b168f8-f921-48c6-a397-c341e0a8d87f,42312102,Ostomy appliances
o_tools/bac7146c-7923-4b82-9d74-9eee2c449836,42182005,Ophthalmoscopes or otoscopes or scope sets
o_tools/37d2a71a-9c39-456a-ba15-4ad5e3c00db1,42271707,Flow sensors or regulators or components
o_tools/33143812-b23f-4826-afe8-30e16f8c315e,42271708,Medical oxygen masks or parts
o_tools/4d6b915d-95ef-477d-92e4-1b5284b2317e,42182803,Patient bed or table scales for general use
o_tools/920ae44b-99f8-4c9b-ab88-5a40e382a904,42141602,Bedpans for general use
o_tools/96c06102-e651-4980-9e96-e4a1173ee9f5,42222004,Patient controlled analgesia infusion pumps
o_tools/13e84220-3a56-4c6c-bf25-d4c0b5f51e9a,42231501,Enteral feeding infusion pumps
o_tools/d57c17f4-fdd8-460d-a6a0-ee0954a91d5a,42143603,Extremity restraints
o_tools/32fdd326-2d9a-48b0-a8fc-1686e6f97837,42142532,Pericardiocentesis needles or kits or accessories
o_tools/afbc32e5-34e4-4a3d-95a6-c6a67cc1381e,42221504,Peripheral intravenous catheters for general use
o_tools/5ce7d28f-6da7-4850-9cb0-0274fdc7d993,42161503,Peritoneal dialysis administration or catheterization sets
o_tools/9b29e971-dd7f-4ffd-8fb8-ebd204bf2161,42212201,Pill crushers or splitters for the physically challenged
o_tools/8872dd78-c3f3-423b-a352-43a1abfc3256,42142802,Vascular or compression apparel or support
o_tools/a968a159-072d-47ba-925b-516bb3188e5a,42211611,Sitz baths for the physically challenged
o_tools/2e5e6da6-a135-4708-bed1-bd8b693d8836,30181517,Whirlpool tub
o_tools/c772ad2c-18c6-4459-b2f3-bd9292fe868b,42211610,Shower or bath chairs or seats for the physically challenged
o_tools/4c28dca2-c5fa-4cb7-8851-e1fc6d4b9ac3,42182107,Stethoscope headsets
o_tools/de3d7ba0-83af-4b03-9101-8384aaa2b145,42312207,Suture removal kits or trays or packs or sets
o_tools/73596d2c-7c70-4f88-80df-b9917656f2cc,42181719,Electrocardiography EKG transmitter or telemetry or accessories
o_tools/cf9cd444-8ecc-41cf-a1be-ab1b9218fb1b,42142106,Therapeutic heating or cooling blankets or drapes
o_tools/c303e2c3-1d41-458a-9831-2bfb74cee3d4,42142537,Thoracentesis set or tray
o_tools/f39c016c-8b8f-4681-a8b6-1b0bbdc1a00a,41104104,Tourniquets
o_tools/3be6f8d1-f684-460f-99b8-583a09aa960a,42294214,Tracheotomy surgical instrument sets
o_tools/816f6064-bf19-4813-9a1d-4336b39edfbe,42242108,Orthopedic traction hardware or weights
o_tools/175c7c66-572d-4102-bbcb-7711908fd70a,42181904,Multiparameter vital sign unit or accessories
o_tools/ffcff757-0440-4a0f-916b-33ae83c6486a,41115828,Urinalysis analyzer accessories or supplies
o_tools/283d7d4b-ee4d-4194-8d81-41f7eccb96ae,42294712,Perfusion oxygen or hematocrit saturation monitors or accessories
o_tools/cf3b71af-360f-4b4a-a860-8ecec68fee69,42294717,Ventricular assist devices
o_tools/81aeba97-6840-4e44-8a3d-2b58aa8d87c7,45111823,Video standards converter
o_tools/e38e860f-d7bb-41ed-b962-d3e92ed9a729,44111911,Interactive whiteboards or accessories
o_tools/21c6942b-4875-410b-87b2-d1b0a74244b1,25101702,Police vehicles
o_tools/0044a27a-aa45-4009-8c65-79c02588efbe,42143606,Full body restraints
o_tools/301001c1-8398-4911-9723-feef0c5343b8,46151503,Riot shields
o_tools/32616035-5f48-496a-8a68-9392ded536e1,44101602,Paper punching or binding machines
o_tools/c51541b6-73ad-46b4-b340-6f76ff2d211b,45111714,Audio analog to digital AD converter
o_tools/f53dcd07-e593-49a4-b80f-0500b4680c69,31211904,Paint brushes
o_tools/a11079da-8f02-4ab8-a1f9-98ac48bfa407,27112147,Crimping pliers
o_tools/b66da1ba-0839-463b-a97e-74cae7ff8c60,44102802,Thermal binding machine
o_tools/01efd033-7852-43f7-85ca-8958b3973f03,60122704,Enameling Kilns
o_tools/cb79e6c9-c840-436e-8d15-fab818210bee,60124302,Dry kiln fired clay
o_tools/47e3db4f-a018-4e23-b66a-4afccedf9f5f,23121614,Sewing machines
o_tools/4dbcc0ac-7dd4-41f3-86be-ebbf6ac34aff,60131006,Synthesizer
o_tools/f260eb5d-b146-43dd-bb6c-3639ba021131,45111716,Digital audio workstation DAW
o_tools/46ff696a-6617-43e7-aa14-b1c97df6025e,45111704,Audio mixing consoles
o_tools/b97c3f02-f8c6-4f04-b596-9af5b76b7bd5,60131501,Metronomes
o_tools/80575bfb-6b6e-40b3-b145-0bbf36af41a2,27112718,Engravers
o_tools/f7c752d2-2fe0-410c-89cd-fc177cf467db,60131515,Musical instrument effects unit
o_tools/79c626fb-cb7e-4150-9c6a-62462efd33a2,39101609,Stage or studio lamps
o_tools/e6454cfb-62e3-4fa1-8824-3ee651c8d953,23251504,Tangent bender
o_tools/e4b6f9e2-9591-4bcf-b988-ccdffaee8eaf,23251505,Tube bending machine
o_tools/be6c954a-df31-4adf-b994-52cbef274da2,23242301,Automatic bar machine
o_tools/2afcb6e6-ddab-4429-9210-de2d15dbdde1,41122203,Metal crucibles
o_tools/e0ac45aa-12ad-4745-b65c-0b2a5e64f8f0,56131601,Floor stands
o_tools/cbe32e4d-8b83-4775-8ea6-f436c766d8fc,60124307,Extruders for modeling materials
o_tools/e5635fee-2e66-4bdb-aec8-a896dd3ebb10,95141702,Spray booth
o_tools/de14eb73-d2d4-4cc3-9ba0-a7c66d251e53,27112708,Power sanders
o_tools/0405fce7-0fba-4bf5-ab05-957fd25a3b38,44121612,Paper cutters or refills
o_tools/6a857d8a-efd3-41c9-ae77-678482b207a1,44101715,Platen covers
